id_course,ville,depart,arrivee,duree_estimee,distance,prix_eco,prix_confort,prix_confort_plus,heure_plage,disponibilite_vehicules,heure_plage_imputed,heure_num,is_pointe,is_nuit,dispo_ordinal,ville_encoded,vitesse_kmh,log_distance,log_duree,log_prix_eco
7087,Yaounde,College Père Monti,Mfou,48.0,9.952,5350.0,,,15h–16h,gris,0,15,0,0,0,1,12.44,2.3935220879861476,3.8918202981106265,8.585038738311304
7088,Yaounde,Etoa Meki,Paroisse Saint-Michel,10.0,4.408,650.0,900.0,1150.0,13h–14h,vert,0,13,0,0,0,1,26.448000000000004,1.687879338740663,2.3978952727983707,6.478509642208569
7089,Yaounde,Supermarché Casino,Supermache Dôvv,18.0,0.898,900.0,1200.0,1650.0,09h–10h,vert,0,9,1,0,0,1,2.9933333333333336,0.640800700187736,2.9444389791664403,6.803505257608338
7090,Yaounde,Mimboman Terminus,Etam Bafia,16.0,4.2,900.0,1950.0,,13h–14h,vert,0,13,0,0,0,1,15.75,1.6486586255873816,2.833213344056216,6.803505257608338
7091,Yaounde,Dispensaire Messassi,Marché d'Etoudi,17.0,4.95,900.0,1150.0,,13h–14h,orange,0,13,0,0,2,1,17.47058823529412,1.7833912195575383,2.8903717578961645,6.803505257608338
7092,Yaounde,Playce carrefour,Carrefour,29.0,2.794,1600.0,2050.0,3750.0,14h–15h,vert,0,14,0,0,0,1,5.780689655172414,1.3334208715128224,3.4011973816621555,7.3783837129967145
7093,Yaounde,Rue de Kondengui,Hôpital De La Caisse,9.0,2.932,750.0,1000.0,1300.0,15h–16h,vert,0,15,0,0,0,1,19.546666666666667,1.3691482022849202,2.302585092994046,6.621405651764134
7094,Yaounde,Pharmacie de l'Intendance,Lycee de Mballa 2,10.0,4.209,1300.0,1450.0,1650.0,21h–22h,jaune,0,21,0,0,1,1,25.253999999999998,1.6503878987630545,2.3978952727983707,7.170888478512505
7095,Yaounde,Sonel Nsam,Olembe,25.0,56.834,2550.0,3900.0,5800.0,02h–03h,vert,0,2,0,1,0,1,120.0,4.0575768380298864,3.258096538021482,7.844240718141811
7096,Yaounde,Playce carrefour,Abattoir de Yaoundé,23.0,2.794,1450.0,1750.0,2850.0,14h–15h,vert,0,14,0,0,0,1,7.288695652173913,1.3334208715128224,3.1780538303479458,7.280008252884188
7097,Yaounde,Mvog Mbi,Deuxième Carrefour Nkolbisson,39.0,9.801,1800.0,2750.0,5050.0,14h–15h,vert,0,14,0,0,0,1,15.078461538461537,2.379638722436337,3.6888794541139363,7.496097345175956
7099,Yaounde,Carrefour Bastos,Fondation Medicale Frantz Fanon Bastos,5.0,0.735,1700.0,1800.0,1950.0,15h–16h,orange,0,15,0,0,2,1,8.82,0.5510074133988225,1.791759469228055,7.438971592395862
7100,Yaounde,Stade de la Brasserie,Cfta,7.0,3.42,700.0,,,14h–15h,gris,0,14,0,0,0,1,29.314285714285713,1.4861396960896067,2.0794415416798357,6.55250788703459
7101,Yaounde,Odza Petit Marché,College Mgr Vogt,19.0,8.596,1250.0,,,02h–03h,vert,0,2,0,1,0,1,27.14526315789474,2.261346344977448,2.995732273553991,7.1316985104669115
7102,Yaounde,Kazoo Dragage,Bambou Lounge,13.0,3.856,,,2700.0,12h–13h,vert,0,12,0,0,0,1,17.796923076923076,1.580215053757197,2.6390573296152584,
7103,Yaounde,Fecafoot,Pharmacie du Verset,7.0,14.435,550.0,650.0,900.0,17h–18h,vert,0,17,1,0,0,1,120.0,2.7366376579541227,2.0794415416798357,6.311734809152915
7104,Yaounde,Nkolndongo,Lycee Bilingue de Mimboman,24.0,5.265,1150.0,1600.0,2550.0,11h–12h,vert,0,11,0,0,0,1,13.162499999999998,1.8349785883480316,3.2188758248682006,7.048386408721883
7105,Yaounde,La Cave de Pakita,Vraie Eglise de Dieu du Cameroun Assb de Nkomkana,17.0,7.038,1150.0,1400.0,2300.0,21h–22h,jaune,0,21,0,0,1,1,24.84,2.0841802960270095,2.8903717578961645,7.048386408721883
7106,Yaounde,Ekounou,Men travelL agence,23.0,7.007,1150.0,1700.0,,10h–11h,gris,0,10,0,0,0,1,18.279130434782605,2.0803161590904966,3.1780538303479458,7.048386408721883
7107,Yaounde,Tradex Ahala,Santa Lucia Mvan,21.0,4.665,1000.0,1300.0,2050.0,12h–13h,vert,0,12,0,0,0,1,13.32857142857143,1.7343068944799696,3.091042453358316,6.90875477931522
7108,Yaounde,Yaounde Omnisports,Roses & Petals Fashion House,6.0,8.451,500.0,600.0,850.0,16h–17h,vert,0,16,0,0,0,1,84.51,2.246120556012919,1.9459101490553132,6.2166061010848646
7109,Yaounde,Etoa Meki,Sélect,4.0,6.953,450.0,600.0,,13h–14h,vert,0,13,0,0,0,1,104.295,2.073549215974998,1.6094379124341003,6.111467339502679
7110,Yaounde,Polyclinique André Fouda,Embassy of Belgium in Yaoundé,14.0,1.974,1000.0,1250.0,1750.0,06h–07h,jaune,0,6,0,0,1,1,8.459999999999999,1.0899078480379634,2.70805020110221,6.90875477931522
7111,Yaounde,Playce carrefour,Lycee d'Anguissa,20.0,2.794,1300.0,1650.0,2100.0,14h–15h,vert,0,14,0,0,0,1,8.382000000000001,1.3334208715128224,3.044522437723423,7.170888478512505
7112,Yaounde,Paroisse St Ambroise et du Baptême de Jésus de La Cité Verte,Hôtel Grand Moulin,19.0,6.391,1200.0,1550.0,2100.0,20h–21h,rouge,0,20,0,0,3,1,20.182105263157897,2.0002630438027498,2.995732273553991,7.0909098220799835
7113,Yaounde,Rond Point Nlongkak,Carrefour REGIE,5.0,1.421,400.0,550.0,,11h–12h,vert,0,11,0,0,0,1,17.052000000000003,0.8841806779559215,1.791759469228055,5.993961427306569
7114,Yaounde,Playce carrefour,"Ancienne École de Ngousso, Yaoundé",28.0,6.959,1700.0,2200.0,2850.0,14h–15h,vert,0,14,0,0,0,1,14.912142857142856,2.074303363823712,3.367295829986474,7.438971592395862
7115,Yaounde,Carrefour Bastos,Playce carrefour,6.0,1.916,1650.0,1750.0,1800.0,22h–23h,vert,0,22,0,1,0,1,19.159999999999997,1.0702128141464118,1.9459101490553132,7.409136443920128
7116,Yaounde,Hôpital de la Casse,Centre Divisionnaire des Impôts d'Efoulan,20.0,4.823,1800.0,1900.0,2300.0,20h–21h,vert,0,20,0,0,0,1,14.469000000000001,1.761815592854983,3.044522437723423,7.496097345175956
7117,Yaounde,Odza Petit Marché,Mosquée de Ngousso,34.0,10.523,2900.0,3350.0,4350.0,13h–14h,vert,0,13,0,0,0,1,18.57,2.4443450380318774,3.5553480614894135,7.972810784121404
7118,Yaounde,Motel du Carrefour Essomba,Carrossel Temple de la Culture,2.0,1.204,500.0,750.0,,12h–13h,jaune,0,12,0,0,1,1,36.12,0.790273891290668,1.0986122886681098,6.2166061010848646
7119,Yaounde,Rue 5.549,Carrefour Bastos,19.0,3.919,1500.0,1800.0,2350.0,13h–14h,jaune,0,13,0,0,1,1,12.375789473684211,1.5931052578132028,2.995732273553991,7.313886831633462
7120,Yaounde,Carrefour Bastos,La Maison du Pâtissier,10.0,3.451,750.0,1000.0,1250.0,13h–14h,vert,0,13,0,0,0,1,20.706000000000003,1.4931287900337173,2.3978952727983707,6.621405651764134
7121,Yaounde,Rond Point Nlongkak,United Express,10.0,2.622,600.0,800.0,1050.0,11h–12h,vert,0,11,0,0,0,1,15.732,1.2870263594612217,2.3978952727983707,6.398594934535208
7122,Yaounde,Playce carrefour,Commissariat du 6eme Arrondissement,19.0,2.794,1550.0,1800.0,2300.0,14h–15h,vert,0,14,0,0,0,1,8.823157894736843,1.3334208715128224,2.995732273553991,7.346655163176539
7123,Yaounde,Carrefour Bastos,Pharmacie du Stade,15.0,4.793,1050.0,1450.0,1900.0,12h–13h,vert,0,12,0,0,0,1,19.172,1.756650292114487,2.772588722239781,6.957497370876951
7124,Yaounde,Camp SIC Olembé,Stade d'Olembé,10.0,1.519,800.0,1050.0,,23h–24h,rouge,0,23,0,1,3,1,9.114,0.923861997370473,2.3978952727983707,6.68586094706836
7125,Yaounde,Château de Nyom,United Express,38.0,11.913,2250.0,3300.0,,13h–14h,gris,0,13,0,0,0,1,18.810000000000002,2.5582345558645145,3.6635616461296463,7.719129840906732
7126,Yaounde,Chambre de Commerce,Ba'aBa,19.0,8.643,1650.0,2300.0,3150.0,06h–07h,vert,0,6,0,0,0,1,27.29368421052632,2.2662322635282472,2.995732273553991,7.409136443920128
7127,Yaounde,Ngousso Santa Lucia,Ambassade République Populaire de Chine,28.0,5.129,1200.0,1850.0,2400.0,04h–05h,jaune,0,4,0,1,1,1,10.990714285714285,1.8130316045035946,3.367295829986474,7.0909098220799835
7128,Yaounde,Dépôt Guinness Ahala,Tradex Ahala,5.0,2.25,700.0,750.0,1100.0,21h–22h,jaune,0,21,0,0,1,1,27.0,1.1786549963416462,1.791759469228055,6.55250788703459
7129,Yaounde,Avenue Germaine Ahidjo,Scolaire de Nkolmesseng,13.0,2.818,1150.0,1550.0,1650.0,13h–14h,jaune,0,13,0,0,1,1,13.006153846153847,1.3397267253035559,2.6390573296152584,7.048386408721883
7130,Yaounde,Playce carrefour,Carrefour,29.0,2.794,1600.0,2050.0,3750.0,14h–15h,vert,0,14,0,0,0,1,5.780689655172414,1.3334208715128224,3.4011973816621555,7.3783837129967145
7131,Yaounde,Ekié Carrefour Six Morts,Fondation Médicale ETMAS,11.0,2.166,850.0,1050.0,1450.0,20h–21h,jaune,0,20,0,0,1,1,11.814545454545454,1.1524689614588204,2.4849066497880004,6.7464121285733745
7132,Yaounde,Petit Marché Mimboman,Canal + Shakespeare,6.0,3.362,400.0,,850.0,19h–20h,vert,0,19,1,0,0,1,33.62,1.4729306677794374,1.9459101490553132,5.993961427306569
7133,Yaounde,Hôpital De La Caisse,Université catholique d'Afrique centrale,10.0,4.237,1050.0,1150.0,1300.0,02h–03h,vert,0,2,0,1,0,1,25.422,1.6557488152973507,2.3978952727983707,6.957497370876951
7134,Yaounde,Rue 4.523,Camp SIC Olembé,44.0,11.638,3050.0,,5650.0,07h–08h,vert,0,7,1,0,0,1,15.870000000000001,2.5367081483512637,3.8066624897703196,8.02322468471667
7135,Yaounde,Kazoo Dragage,Polyclinique André Fouda,20.0,5.138,2200.0,,,12h–13h,vert,0,12,0,0,0,1,15.414,1.8144989561975444,3.044522437723423,7.696667081526462
7136,Yaounde,Morgue Chu,Melen,3.0,1.989,550.0,700.0,800.0,23h–24h,vert,0,23,0,1,0,1,39.78,1.0949388833018008,1.3862943611198906,6.311734809152915
7137,Yaounde,Mvog Mbi,Cité Universitaire-Bâtiment L,13.0,5.416,1200.0,1300.0,1650.0,08h–09h,vert,0,8,1,0,0,1,24.99692307692308,1.8587948705642134,2.6390573296152584,7.0909098220799835
7138,Yaounde,Playce carrefour,Express Union,20.0,2.794,1650.0,2050.0,2850.0,14h–15h,vert,0,14,0,0,0,1,8.382000000000001,1.3334208715128224,3.044522437723423,7.409136443920128
7139,Yaounde,Elig Essono,Sonel Nsam,49.0,5.715,2000.0,2400.0,3650.0,17h–18h,jaune,0,17,1,0,1,1,6.997959183673469,1.904343829975201,3.912023005428146,7.601402334583733
7140,Yaounde,Playce carrefour,Ngousso Santa Lucia,20.0,5.286,1400.0,1900.0,2500.0,13h–14h,vert,0,13,0,0,0,1,15.857999999999999,1.8383249383753757,3.044522437723423,7.244941546337007
7141,Yaounde,Awae Escalier,École Bilingue Les Bambinos,10.0,2.48,650.0,900.0,,20h–21h,vert,0,20,0,0,0,1,14.88,1.247032293786383,2.3978952727983707,6.478509642208569
7142,Yaounde,Dépôt Guinness Ahala,Electroplom Nsam,5.0,1.889,550.0,700.0,900.0,21h–22h,vert,0,21,0,0,0,1,22.668000000000003,1.0609104214840983,1.791759469228055,6.311734809152915
7143,Yaounde,Mvolyé,College Yondo,13.0,4.651,850.0,1200.0,1700.0,15h–16h,vert,0,15,0,0,0,1,21.466153846153844,1.7318325206477063,2.6390573296152584,6.7464121285733745
7144,Yaounde,Ministere des Finances,Easycom Solutions Cameroun,5.0,2.58,400.0,,700.0,11h–12h,vert,0,11,0,0,0,1,30.96,1.275362800412609,1.791759469228055,5.993961427306569
7145,Yaounde,Playce carrefour,Elig Essono,8.0,2.528,550.0,750.0,1000.0,02h–03h,vert,0,2,0,1,0,1,18.96,1.260731138144545,2.1972245773362196,6.311734809152915
7146,Yaounde,Fecafoot,CCA,12.0,10.401,1000.0,1350.0,1800.0,17h–18h,vert,0,17,1,0,0,1,52.004999999999995,2.4337010708515825,2.5649493574615367,6.90875477931522
7147,Yaounde,Playce carrefour,Yaoundé,40.0,2.794,1750.0,2650.0,4600.0,14h–15h,vert,0,14,0,0,0,1,4.191000000000001,1.3334208715128224,3.713572066704308,7.467942332285852
7148,Yaounde,Etam Bafia,Aéroport International de Yaoundé-Nsimalen,36.0,20.933,3700.0,5700.0,8850.0,10h–11h,vert,0,10,0,0,0,1,34.888333333333335,3.0879923519792887,3.6109179126442243,8.216358332386156
7149,Yaounde,Deuxième Carrefour Nkolbisson,Titi Garage,41.0,14.131,2500.0,3250.0,,07h–08h,jaune,0,7,1,0,1,1,20.67951219512195,2.716745619469434,3.7376696182833684,7.824445930877619
7150,Yaounde,Cosmos Bar Emombo 2eme,Don Bosco Mimboman,6.0,1.477,550.0,1150.0,1250.0,14h–15h,vert,0,14,0,0,0,1,14.77,0.9070481505072225,1.9459101490553132,6.311734809152915
7151,Yaounde,Sélect,Fond National de l'Emploi,9.0,4.997,650.0,900.0,1150.0,13h–14h,vert,0,13,0,0,0,1,33.31333333333333,1.7912593441863727,2.302585092994046,6.478509642208569
7152,Yaounde,Quartier Général,Santa Barbara Solen,27.0,11.479,2050.0,,,09h–10h,gris,0,9,1,0,0,1,25.508888888888887,2.524047231525717,3.332204510175204,7.62608275807238
7153,Yaounde,Awae Escalier,Maetur Nkomo,11.0,2.481,800.0,,,19h–20h,vert,0,19,1,0,0,1,13.532727272727273,1.2473196088293017,2.4849066497880004,6.68586094706836
7154,Yaounde,Hôpital de la Casse,Ngoa Ekele,15.0,5.308,1350.0,1500.0,2000.0,20h–21h,vert,0,20,0,0,0,1,21.232,1.8418186691007918,2.772588722239781,7.208600337960199
7155,Yaounde,Tongolo,Carrefour Bastos,10.0,3.676,1000.0,,1450.0,08h–09h,jaune,0,8,1,0,1,1,22.056,1.542443043609822,2.3978952727983707,6.90875477931522
7156,Yaounde,Rue 4.761,Neptune Oil,5.0,5.804,750.0,800.0,900.0,00h–01h,vert,0,0,0,1,0,1,69.64800000000001,1.9175106745336155,1.791759469228055,6.621405651764134
7157,Yaounde,Carrefour Bastos,Rue 2.378,12.0,3.968,800.0,1050.0,1350.0,12h–13h,vert,0,12,0,0,0,1,19.84,1.6030173446311777,2.5649493574615367,6.68586094706836
7158,Yaounde,Dépôt Guinness Mvan,Office du Baccalauréat,12.0,3.851,900.0,1200.0,1600.0,20h–21h,vert,0,20,0,0,0,1,19.255,1.5791848692630794,2.5649493574615367,6.803505257608338
7159,Yaounde,Playce carrefour,Fokou Omnisport,19.0,4.747,1150.0,1650.0,2100.0,14h–15h,vert,0,14,0,0,0,1,14.990526315789474,1.7486779795256044,2.995732273553991,7.048386408721883
7160,Yaounde,Odza Petit Marché,Nkolndongo Mado Bar,19.0,7.535,1350.0,1900.0,2500.0,13h–14h,vert,0,13,0,0,0,1,23.794736842105266,2.144175356246404,2.995732273553991,7.208600337960199
7161,Yaounde,Rue 5.549,Medical Center de L'hippodrome - La Cardiologie Par Excellence,22.0,1.89,2300.0,,2800.0,13h–14h,jaune,0,13,0,0,1,1,5.154545454545454,1.0612565021243408,3.1354942159291497,7.741099090035366
7162,Yaounde,Ministere des Finances,Ministère de la Santé Publique,4.0,7.635,650.0,700.0,1000.0,22h–23h,vert,0,22,0,1,0,1,114.52499999999999,2.155823711598642,1.6094379124341003,6.478509642208569
7163,Yaounde,Mairie Tsinga,Sopadi Elig-edzoa,9.0,5.032,1500.0,1650.0,1800.0,10h–11h,vert,0,10,0,0,0,1,33.54666666666667,1.797078630705655,2.302585092994046,7.313886831633462
7164,Yaounde,Morgue Chu,Noka,5.0,3.575,800.0,900.0,950.0,23h–24h,jaune,0,23,0,1,1,1,42.900000000000006,1.5206066987274847,1.791759469228055,6.68586094706836
7165,Yaounde,Cosmos Bar Emombo 2eme,Chapelle Manguiers,14.0,5.771,1250.0,1500.0,,02h–03h,jaune,0,2,0,1,1,1,24.732857142857142,1.9126487865035082,2.70805020110221,7.1316985104669115
7166,Yaounde,Fecafoot,Omnisport Stadium annex1,19.0,11.86,1250.0,1400.0,2100.0,17h–18h,jaune,0,17,1,0,1,1,37.45263157894737,2.554121718809473,2.995732273553991,7.1316985104669115
7167,Yaounde,Fecafoot,Yaounde Omnisports,19.0,21.396,1300.0,1350.0,2150.0,17h–18h,vert,0,17,1,0,0,1,67.56631578947369,3.1088823714866467,2.995732273553991,7.170888478512505
7168,Yaounde,Ceper,Boulangerie d'Essomba,19.0,4.742,1250.0,1950.0,2100.0,17h–18h,vert,0,17,1,0,0,1,14.974736842105264,1.7478075816988723,2.995732273553991,7.1316985104669115
7169,Yaounde,Carrefour Bastos,Arrêts,15.0,3.968,850.0,1150.0,1450.0,13h–14h,jaune,0,13,0,0,1,1,15.872,1.6030173446311777,2.772588722239781,6.7464121285733745
7170,Yaounde,Rue 4.761,Dolcena,6.0,5.046,900.0,1050.0,1150.0,00h–01h,jaune,0,0,0,1,1,1,50.46,1.7993968963572664,1.9459101490553132,6.803505257608338
7171,Yaounde,Odza Petit Marché,Lycee Technique Ngoa Ekele,21.0,8.396,1350.0,1750.0,,13h–14h,vert,0,13,0,0,0,1,23.988571428571433,2.2402840667966664,3.091042453358316,7.208600337960199
7172,Yaounde,Chapelle Elig Effa,Cradat,12.0,5.903,850.0,1150.0,1450.0,12h–13h,vert,0,12,0,0,0,1,29.514999999999997,1.9319560997213385,2.5649493574615367,6.7464121285733745
7173,Yaounde,Odza Petit Marché,Hôpital Général De Yaoundé,36.0,15.98,2600.0,3000.0,4900.0,13h–14h,vert,0,13,0,0,0,1,26.633333333333336,2.8320361808832013,3.6109179126442243,7.8636512654486515
7174,Yaounde,Paroisse St Ambroise et du Baptême de Jésus de La Cité Verte,Grand Moulin Elig Essono,18.0,6.391,1200.0,1500.0,2000.0,20h–21h,vert,0,20,0,0,0,1,21.303333333333335,2.0002630438027498,2.9444389791664403,7.0909098220799835
7175,Yaounde,Obili,Marché de Nsam,18.0,5.082,1200.0,1700.0,,08h–09h,gris,0,8,1,0,0,1,16.94,1.805333589255173,2.9444389791664403,7.0909098220799835
7176,Yaounde,Kazoo Dragage,TNT Express,18.0,5.749,1450.0,,,12h–13h,vert,0,12,0,0,0,1,19.163333333333334,1.9093943457612694,2.9444389791664403,7.280008252884188
7177,Yaounde,Odza Petit Marché,Carrefour,5.0,8.081,800.0,1050.0,,15h–16h,vert,0,15,0,0,0,1,96.972,2.2061843187076913,1.791759469228055,6.68586094706836
7178,Yaounde,Obili,Mimboman Opep,24.0,5.931,1100.0,1600.0,2500.0,17h–18h,vert,0,17,1,0,0,1,14.827499999999999,1.9360041029358477,3.2188758248682006,7.00397413672268
7179,Yaounde,Carrefour Bastos,Agence Française de Voyages,7.0,3.541,550.0,750.0,1000.0,02h–03h,vert,0,2,0,1,0,1,30.35142857142857,1.5131472521158142,2.0794415416798357,6.311734809152915
7180,Yaounde,Playce carrefour,Seventhday Adventist Church Of Nkondongo,13.0,4.233,1000.0,1200.0,1550.0,14h–15h,jaune,0,14,0,0,1,1,19.536923076923074,1.6549847273900706,2.6390573296152584,6.90875477931522
7181,Yaounde,Odza Petit Marché,Tribunal d'Ekounou,17.0,6.49,1400.0,1700.0,2200.0,13h–14h,vert,0,13,0,0,0,1,22.905882352941177,2.0135687975291283,2.8903717578961645,7.244941546337007
7182,Yaounde,Odza Petit Marché,Chefferie de Tsinga Village,42.0,11.652,2250.0,,,13h–14h,jaune,0,13,0,0,1,1,16.645714285714284,2.5378153054434023,3.7612001156935624,7.719129840906732
7183,Yaounde,Elig Essono,Rue Case Ndgre,4.0,0.983,850.0,950.0,1050.0,21h–22h,vert,0,21,0,0,0,1,14.745,0.6846108495376588,1.6094379124341003,6.7464121285733745
7184,Yaounde,Lycee de Biyemassi,Paroisse St Vincent Palloti,17.0,8.086,2700.0,2950.0,3100.0,15h–16h,vert,0,15,0,0,0,1,28.538823529411765,2.2067347673372115,2.8903717578961645,7.901377353792616
7185,Yaounde,Dépôt Guinness Ahala,Fondation Medico-Chirurgicale Maria Rosa Nsisim,7.0,2.2,550.0,700.0,950.0,21h–22h,vert,0,21,0,0,0,1,18.857142857142858,1.1631508098056809,2.0794415416798357,6.311734809152915
7186,Yaounde,Tsinga,Service Station Neptune Nkolondom-Messassi,21.0,9.592,3650.0,4150.0,5450.0,23h–24h,vert,0,23,0,1,0,1,27.40571428571429,2.3600989991946526,3.091042453358316,8.202756381655638
7187,Yaounde,Odza Petit Marché,Petit Marché Biyem-Assi,27.0,10.786,1800.0,2450.0,3550.0,13h–14h,vert,0,13,0,0,0,1,23.968888888888888,2.4669123864157214,3.332204510175204,7.496097345175956
7188,Yaounde,Rue 4.165,Mimboman Terminus,6.0,3.9,1050.0,1100.0,,02h–03h,jaune,0,2,0,1,1,1,39.0,1.589235205116581,1.9459101490553132,6.957497370876951
7189,Yaounde,Djeuga Palace,Marché Central,5.0,0.67,500.0,600.0,850.0,09h–10h,vert,0,9,1,0,0,1,8.040000000000001,0.5128236264286639,1.791759469228055,6.2166061010848646
7190,Yaounde,Rue de Kondengui,Carrefour,7.0,2.022,700.0,,,13h–14h,jaune,0,13,0,0,1,1,17.33142857142857,1.1059188638505477,2.0794415416798357,6.55250788703459
7191,Yaounde,Playce carrefour,Touristique,12.0,2.421,800.0,1100.0,1400.0,14h–15h,vert,0,14,0,0,0,1,12.104999999999999,1.2299329059954676,2.5649493574615367,6.68586094706836
7192,Yaounde,Hôtel du Plateau,Immeuble stv,8.0,2.14,700.0,800.0,950.0,11h–12h,vert,0,11,0,0,0,1,16.05,1.144222799920162,2.1972245773362196,6.55250788703459
7193,Yaounde,Odza Petit Marché,Snack Bar,24.0,8.081,1750.0,1950.0,3150.0,13h–14h,vert,0,13,0,0,0,1,20.202499999999997,2.2061843187076913,3.2188758248682006,7.467942332285852
7194,Yaounde,Mvolyé,Garantie Voyages Nsam,12.0,2.028,750.0,1000.0,1300.0,19h–20h,jaune,0,19,1,0,1,1,10.139999999999999,1.1079023355752025,2.5649493574615367,6.621405651764134
7195,Yaounde,Lycee D'emana,Carrefour Meec,42.0,10.829,1950.0,2950.0,,16h–17h,vert,0,16,0,0,0,1,15.470000000000002,2.4705541435636,3.7612001156935624,7.576097340623111
7196,Yaounde,Elig Essono,Service Du Gouverneur (,5.0,1.829,950.0,1050.0,1150.0,21h–22h,jaune,0,21,0,0,1,1,21.948,1.0399232923194301,1.791759469228055,6.85751406254539
7197,Yaounde,Rue 4.523,Ambassade du Congo,21.0,3.434,1450.0,1900.0,,10h–11h,vert,0,10,0,0,0,1,9.811428571428573,1.4893021111941198,3.091042453358316,7.280008252884188
7198,Yaounde,Mvog Ada,"Hôtel Hilton, Yaoundé Cameroun",17.0,2.013,700.0,950.0,1200.0,12h–13h,jaune,0,12,0,0,1,1,7.104705882352941,1.1029362601481643,2.8903717578961645,6.55250788703459
7199,Yaounde,"Eec - Paroisse de Nlongkak, Yaoundé",Evasion Bar,19.0,9.7,1650.0,1850.0,2200.0,09h–10h,jaune,0,9,1,0,1,1,30.63157894736842,2.3702437414678603,2.995732273553991,7.409136443920128
7200,Yaounde,Ambassade de Chine au Cameroun,Carrefour Bastos,6.0,1.044,1000.0,1100.0,1500.0,17h–18h,vert,0,17,1,0,0,1,10.44,0.714908672341458,1.9459101490553132,6.90875477931522
7201,Yaounde,Chapelle Nsimeyong,Bethesda,3.0,7.967,450.0,600.0,800.0,22h–23h,vert,0,22,0,1,0,1,120.0,2.1935511719699106,1.3862943611198906,6.111467339502679
7202,Yaounde,Montesquieu,École Publique Mfandena,13.0,5.207,1300.0,1450.0,1600.0,14h–15h,vert,0,14,0,0,0,1,24.03230769230769,1.8256776874315157,2.6390573296152584,7.170888478512505
7203,Yaounde,Boulangerie d'Essomba,Yaounde Omnisports,13.0,11.48,700.0,,,08h–09h,vert,0,8,1,0,0,1,52.98461538461539,2.5241273629412815,2.6390573296152584,6.55250788703459
7204,Yaounde,Rue 5.500,Ngousso Santa Lucia,7.0,6.908,550.0,650.0,900.0,18h–19h,vert,0,18,1,0,0,1,59.21142857142858,2.0678749053083707,2.0794415416798357,6.311734809152915
7205,Yaounde,Camp SIC Olembé,Playce carrefour,18.0,12.539,2450.0,2600.0,,23h–24h,vert,0,23,0,1,0,1,41.79666666666667,2.6055744095129736,2.9444389791664403,7.804251383528112
7206,Yaounde,Garage Japonais et Fils,Don Bosco Mimboman,10.0,3.408,650.0,900.0,1500.0,11h–12h,vert,0,11,0,0,0,1,20.448,1.4834210718506133,2.3978952727983707,6.478509642208569
7207,Yaounde,Hôtel du Plateau,Nkolmesseng Apres Le Chef,9.0,1.973,700.0,950.0,1250.0,16h–17h,vert,0,16,0,0,0,1,13.153333333333334,1.0895715440159606,2.302585092994046,6.55250788703459
7208,Yaounde,Mvog Mbi,Carrefour Messamendongo,18.0,12.991,1250.0,1650.0,2250.0,08h–09h,vert,0,8,1,0,0,1,43.303333333333335,2.6384142657511487,2.9444389791664403,7.1316985104669115
7209,Yaounde,Fecafoot,Crtv Fm 94,7.0,11.86,500.0,550.0,900.0,02h–03h,rouge,0,2,0,1,3,1,101.65714285714284,2.554121718809473,2.0794415416798357,6.2166061010848646
7210,Yaounde,Odza Petit Marché,Eglise Adventiste du Septième Jour d'Odza,5.0,0.982,700.0,,700.0,21h–22h,vert,0,21,0,0,0,1,11.784,0.6841064359077962,1.791759469228055,6.55250788703459
7211,Yaounde,Mansel Hôtel,Mimboman Opep,12.0,3.467,700.0,950.0,,08h–09h,gris,0,8,1,0,0,1,17.335,1.4967170423699818,2.5649493574615367,6.55250788703459
7212,Yaounde,Ecole Publique de Mvan,Fondation Chantal Biya,4.0,8.575,900.0,1300.0,,02h–03h,jaune,0,2,0,1,1,1,120.0,2.2591555350667094,1.6094379124341003,6.803505257608338
7213,Yaounde,Nlongkak,Basilique Marie Reine des Apôtres,26.0,5.306,1300.0,2300.0,2400.0,15h–16h,jaune,0,15,0,0,1,1,12.244615384615384,1.8415015611228691,3.295836866004329,7.170888478512505
7214,Yaounde,Efoulan,Université catholique d'Afrique centrale,13.0,3.432,1050.0,1150.0,,08h–09h,orange,0,8,1,0,2,1,15.84,1.4888509494449829,2.6390573296152584,6.957497370876951
7215,Yaounde,Ekounou,Nadine,2.0,3.655,550.0,,,13h–14h,jaune,0,13,0,0,1,1,109.64999999999999,1.5379419107290302,1.0986122886681098,6.311734809152915
7216,Yaounde,Lycee de Biyemassi,Ministère du Soya,22.0,5.472,1950.0,,2250.0,15h–16h,jaune,0,15,0,0,1,1,14.923636363636366,1.8674851797561907,3.1354942159291497,7.576097340623111
7217,Yaounde,Mongale,Le Jourdain,5.0,8.591,700.0,800.0,850.0,13h–14h,vert,0,13,0,0,0,1,103.092,2.260825158745814,1.791759469228055,6.55250788703459
7218,Yaounde,Orange Avenue Kennedy,Centre Pasteur,7.0,2.058,900.0,1000.0,1050.0,18h–19h,vert,0,18,1,0,0,1,17.639999999999997,1.1177611075068705,2.0794415416798357,6.803505257608338
7219,Yaounde,Rue 4.523,Grand Moulin,21.0,1.771,1000.0,1450.0,,03h–04h,vert,0,3,0,1,0,1,5.0600000000000005,1.0192082658808412,3.091042453358316,6.90875477931522
